Name	ConceptType	#Genes	Coeff	OddsRatio	P-Value	FDR	Direction	SigGenes
F2R	Protein Interaction (MiMI)	97	-0.148659679873575	0.396983067455087	0.00442300819271203	0.11411361137197	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  319239
PTGFR	Protein Interaction (MiMI)	95	-0.149886078424024	0.393968927575905	0.00441682498760791	0.11411361137197	down	11548,  12424,  13616,  14829,  15171,  18798,  19215,  319239
IGKV1D-42	Protein Interaction (MiMI)	39	0.188777289048231	3.23224476429192	0.0045014837860047	0.115326695105883	up	15077,  15511,  193740,  319185
SSR3	Protein Interaction (MiMI)	96	0.136868100316469	2.34100799718245	0.00451066355065292	0.115326695105883	up	109652,  15511,  193740,  66212
DAZAP1	Protein Interaction (MiMI)	27	-0.232277143438128	0.236097265553258	0.00457998258034473	0.116053487169807	down	12424,  17311,  18753
DRD5	Protein Interaction (MiMI)	93	-0.15068815087855	0.392010049599802	0.0045619802216015	0.116053487169807	down	11514,  11516,  11535,  11541,  12310,  12311,  22353,  22355,  319239,  381489,  432530,  56089
HCRT	Protein Interaction (MiMI)	109	-0.141452966808268	0.415166865895028	0.00461556119691274	0.116435223794119	down	11548,  14062,  14829,  15171,  18798,  229214,  319239
CCK	Protein Interaction (MiMI)	112	-0.139801402217982	0.419450009771165	0.00466339954250725	0.116605532173001	down	11548,  12424,  14062,  14829,  18798,  229214,  319239
RAN	Protein Interaction (MiMI)	84	-0.156419640227199	0.378292806480125	0.0046521507506568	0.116605532173001	down	19258,  21812,  385658,  56876
JBS	Protein Interaction (MiMI)	43	0.181966369783077	3.09828792074104	0.00472073116528841	0.11752136006218	up	109711,  15511,  192176,  193740
ACTA1	Protein Interaction (MiMI)	36	0.192387029606876	3.305573529797	0.00497956726751222	0.117547808369051	up	11459,  11472,  17888,  17896
ELN	Protein Interaction (MiMI)	31	0.202066529788995	3.51052041351713	0.00499669277023574	0.117547808369051	up	12841,  14115,  16949
ESRRA	Protein Interaction (MiMI)	24	-0.23988774025863	0.22519056192911	0.00487966723731811	0.117547808369051	down	18753,  26381
GNAQ	Protein Interaction (MiMI)	186	-0.112993363163548	0.495489324779547	0.0048505182710708	0.117547808369051	down	11548,  12291,  12424,  13616,  14062,  14829,  15171,  18798,  19734,  229214,  24012,  319239,  75547
CSNK2A2	Protein Interaction (MiMI)	95	-0.148200090966296	0.398118537348913	0.00500179206662359	0.117547808369051	down	11908,  12389,  14829,  18479,  20750,  20907,  21416,  21812
FRA13C	Protein Interaction (MiMI)	11	0.278595760693865	5.64835001968285	0.00483060212976171	0.117547808369051	up	14027,  16668
NPY2R	Protein Interaction (MiMI)	126	0.122666206534846	2.14324792524382	0.00477026290899448	0.117547808369051	up	11540,  12672,  12777,  13489,  15199,  18155,  18386,  18610,  18619,  18797,  20608,  20609,  224129
HTR2C	Protein Interaction (MiMI)	263	-0.0969394268956571	0.547473868366144	0.00501172826379674	0.117547808369051	down	11548,  12424,  13616,  14062,  14829,  15171,  16180,  17475,  18798,  19713,  21687,  21812,  229214,  26419,  319239,  319924,  57257,  66922
KIAA0427	Protein Interaction (MiMI)	34	0.196100164000953	3.38273876638159	0.00497082810405221	0.117547808369051	up	15511,  193740
PTGDR	Protein Interaction (MiMI)	81	-0.157719812646831	0.375248492815883	0.00495076645304675	0.117547808369051	down	11514,  11516,  11535,  11541,  12310,  12311,  22353,  22355,  319239,  320981,  381489,  432530,  56089
TACR1	Protein Interaction (MiMI)	89	-0.152151566344518	0.388461055907925	0.00494571349442178	0.117547808369051	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
RPS3A	Protein Interaction (MiMI)	228	0.0965320450130044	1.82195268301443	0.00481150362861282	0.117547808369051	up	109711,  15511,  192176,  193740,  319164,  378435,  384309,  66212,  66420
IGKC	Protein Interaction (MiMI)	20	0.232424307935391	4.23941796054847	0.00495679053277057	0.117547808369051	up	12268,  625018
TNNI1	Protein Interaction (MiMI)	38	0.189268794254603	3.24213278933274	0.00487004544150818	0.117547808369051	up	11459,  11472,  17888,  17896
TFAM	Protein Interaction (MiMI)	22	-0.245833718678469	0.217021203341393	0.00504097048886791	0.117747113147384	down	19258,  21812
ADRB2	Protein Interaction (MiMI)	122	-0.133760422556911	0.435496462630352	0.00517302329217908	0.120336394288559	down	11514,  11516,  11535,  11541,  12310,  12311,  14255,  16522,  16524,  18753,  22353,  22355,  319239,  381489,  432530,  56089
ARSDP	Protein Interaction (MiMI)	29	0.205862029189614	3.59430926046556	0.00520482474258055	0.120581980566887	up	12268,  14962,  18636,  625018
XCR1	Protein Interaction (MiMI)	86	-0.153163781660929	0.386025103022456	0.00531322234875905	0.122592886388441	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
ARF5	Protein Interaction (MiMI)	83	-0.154861127365462	0.381974580319397	0.00546504637159869	0.124583778866167	down	12159,  12661,  18479,  18647,  21812,  21955,  66922
GALR3	Protein Interaction (MiMI)	135	0.117788952598031	2.07926024439378	0.00550417056749697	0.124583778866167	up	11540,  12672,  12777,  13489,  15199,  18155,  18386,  18610,  18619,  18797,  20608,  20609,  224129
GCGR	Protein Interaction (MiMI)	219	-0.103982173604496	0.524028892315719	0.00549636060869559	0.124583778866167	down	11514,  11516,  11535,  11541,  11548,  12310,  12311,  12424,  13616,  14062,  14829,  15171,  18798,  22353,  22355,  229214,  319239,  381489,  432530,  56089
PTGER3	Protein Interaction (MiMI)	136	0.117462592164473	2.07504735794241	0.00549592056921466	0.124583778866167	up	11540,  12672,  12777,  13489,  15199,  18155,  18386,  18610,  18619,  18797,  20608,  20609,  224129
PER2	Protein Interaction (MiMI)	12	0.269080582364549	5.32402909977523	0.00552146790482676	0.124583778866167	up	18636,  54377
PNRC2	Protein Interaction (MiMI)	23	-0.24080190013438	0.223914848798543	0.00554575943399652	0.124583778866167	down	19401,  19883,  225998,  235320,  26381
RAB27A	Protein Interaction (MiMI)	36	-0.208506404643026	0.273682777166932	0.00555315293395706	0.124583778866167	down	19894,  20907,  235320,  27359
ADRBK1	Protein Interaction (MiMI)	147	-0.12292172165284	0.465841269228244	0.00561065999973703	0.124886690817676	down	11548,  12389,  12424,  13616,  14062,  14829,  15171,  18753,  229214,  319239
IGL@	Protein Interaction (MiMI)	25	0.214739587142273	3.79818141548401	0.00559570314790089	0.124886690817676	up	109652,  12305,  19662,  22139
CCL19	Protein Interaction (MiMI)	150	0.112499074340833	2.0120169133979	0.00573801133482472	0.125906397990614	up	11540,  11553,  12672,  12777,  13489,  13609,  15199,  18155,  18386,  18610,  18619,  18797,  20608,  20609,  224129,  59289
MME	Protein Interaction (MiMI)	23	-0.240231433500416	0.224710086484387	0.00572491354332601	0.125906397990614	down	11516,  11535,  22353
RSL1D1	Protein Interaction (MiMI)	24	0.21716241332087	3.85580302415739	0.00572752559097438	0.125906397990614	up	15511,  193740
ZNF322A	Protein Interaction (MiMI)	15	0.251066723244238	4.76016004947795	0.00574520033114326	0.125906397990614	up	15511,  15512,  193740
EVI5	Protein Interaction (MiMI)	21	0.22633422834959	4.08196515645734	0.00578261504305565	0.126238934555322	up	15511,  193740
GALR2	Protein Interaction (MiMI)	139	0.115785907657782	2.05353775394197	0.00583050521613494	0.126796734125601	up	11540,  12672,  12777,  13489,  15199,  18155,  18386,  18610,  18619,  18797,  20608,  20609,  224129
TNFRSF1A	Protein Interaction (MiMI)	134	0.117310212773902	2.07308326346562	0.00591760241862885	0.128199661557776	up	15511,  17750,  193740,  223650,  319164,  67951,  78303
AIFM1	Protein Interaction (MiMI)	20	0.229249144063333	4.15658401727821	0.00597148627868458	0.128875118318683	up	15511,  193740
CCL28	Protein Interaction (MiMI)	150	0.111974900085935	2.00547335643984	0.00601571220891954	0.12933781249177	up	11540,  11553,  12672,  12777,  13489,  13609,  15199,  18155,  18386,  18610,  18619,  18797,  20608,  20609,  224129,  59289
SYT7	Protein Interaction (MiMI)	10	-0.305390778242714	0.149885440953491	0.00606043994652474	0.129807762779149	down	20907,  20908,  54525
AVPR1A	Protein Interaction (MiMI)	122	-0.131614226914023	0.441343921358513	0.00609370682434645	0.129975636816262	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
CCL25	Protein Interaction (MiMI)	152	0.111189421090944	1.99570760518585	0.00612087986031409	0.129975636816262	up	11540,  11553,  12672,  12777,  13489,  13609,  15199,  18155,  18386,  18610,  18619,  18797,  20608,  20609,  224129,  59289
ALB	Protein Interaction (MiMI)	79	0.143237610025036	2.43553296957634	0.0061369750998517	0.129975636816262	up	107656,  15511,  16668,  16691,  18208,  19193,  193740,  19662,  66420
GALR1	Protein Interaction (MiMI)	124	0.120406175902906	2.11335598011477	0.00619957528275816	0.130328849277538	up	11540,  12672,  12777,  13489,  15199,  18155,  18386,  18610,  18619,  18797,  20608,  20609,  224129
MTCP1	Protein Interaction (MiMI)	11	0.273835089751756	5.48368744670037	0.00618977252468563	0.130328849277538	up	81877
TACR2	Protein Interaction (MiMI)	89	-0.148879059951193	0.396442204920361	0.00623646093727777	0.130620488118039	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
EDNRA	Protein Interaction (MiMI)	99	-0.142587542034292	0.412249845027834	0.00632707184010578	0.130629839611629	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
IGLV3-12	Protein Interaction (MiMI)	39	0.183755290411529	3.13292513456783	0.00629580115835703	0.130629839611629	up	12268,  192176,  625018
FANCC	Protein Interaction (MiMI)	29	0.202724853871792	3.52491216640929	0.00632896509746263	0.130629839611629	up	14088,  15511,  193740,  237761,  72775
HCRTR2	Protein Interaction (MiMI)	90	-0.148064802859526	0.398453401261926	0.0063099311314491	0.130629839611629	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
SOX9	Protein Interaction (MiMI)	14	0.254178101309213	4.85309811125242	0.00644649768690132	0.132573626343666	up	15511,  193740
ALDOA	Protein Interaction (MiMI)	62	0.155778511842983	2.63294344572997	0.00648839000445182	0.132953435614688	up	109711,  15511,  192176,  193740
EDG3	Protein Interaction (MiMI)	128	0.118286513275032	2.0856995682866	0.00653817927722623	0.133491746681785	up	11540,  12672,  12777,  13489,  15199,  18155,  18386,  18610,  18619,  18797,  20608,  20609,  224129
FSHB	Protein Interaction (MiMI)	93	-0.145290002521059	0.40538403512605	0.00671420289056477	0.13659432117149	down	11514,  11516,  11535,  11541,  12310,  12311,  22353,  22355,  319239,  381489,  432530,  56089
DNAJB1	Protein Interaction (MiMI)	28	0.203953394735676	3.55192751683419	0.00676614719947885	0.137159469658007	up	107392,  14088,  15511,  193740
PARN	Protein Interaction (MiMI)	40	-0.197775713822018	0.292556182804849	0.00683529160116706	0.138068025367346	down	244416,  381511,  69581
TNNI2	Protein Interaction (MiMI)	36	0.187277214555688	3.20225258261125	0.00693082030728121	0.139501191716767	up	11459,  11472,  17888,  17896
BACH2	Protein Interaction (MiMI)	203	-0.104433957431857	0.522559661168936	0.00714564520106942	0.139857524694035	down	11908,  12125,  12389,  13865,  14751,  16456,  16765,  18479,  20750,  20907,  21416
FHL5	Protein Interaction (MiMI)	11	0.271019436755288	5.38856753683496	0.00713423652543224	0.139857524694035	up	16559,  54152
PROKR1	Protein Interaction (MiMI)	117	-0.131724372867211	0.441041918669551	0.00713665456107971	0.139857524694035	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
PTMA	Protein Interaction (MiMI)	44	0.174409727801298	2.95615106654974	0.00714001712599175	0.139857524694035	up	15077,  15511,  193740,  319185
MYL3	Protein Interaction (MiMI)	31	0.196681354400821	3.39497887249636	0.00700720821947905	0.139857524694035	up	11459,  11472,  17888,  68312
PROKR2	Protein Interaction (MiMI)	117	-0.131724372867211	0.441041918669551	0.00713665456107971	0.139857524694035	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
PIK3R1	Protein Interaction (MiMI)	410	-0.0764621830983377	0.621771571364128	0.00708363143323726	0.139857524694035	down	11548,  11641,  12310,  12424,  13196,  13616,  14062,  14255,  142980,  14396,  14829,  15171,  16180,  19258,  19713,  215789,  21687,  21812,  229214,  24136,  26419,  319239,  57257,  66922
RASL12	Protein Interaction (MiMI)	15	-0.269245009015927	0.187635840448541	0.00699395328370442	0.139857524694035	down	19258,  21812
CHRM3	Protein Interaction (MiMI)	128	-0.126730326762004	0.454944741340046	0.0072632529148169	0.141670871286944	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
F2RL3	Protein Interaction (MiMI)	87	-0.147564267849731	0.399694771657693	0.007464721258986	0.144114822673485	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
P2RY1	Protein Interaction (MiMI)	125	-0.12766671867179	0.452304965712104	0.00742931453406303	0.144114822673485	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
RPL28	Protein Interaction (MiMI)	173	0.103378983201885	1.90115171099901	0.00745940171004739	0.144114822673485	up	17133,  19228,  19771,  22066,  22350,  378435,  66212
KISS1R	Protein Interaction (MiMI)	86	-0.148135827336107	0.398277567007635	0.00751267465611286	0.144548953722361	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
CRABP2	Protein Interaction (MiMI)	13	-0.27914826284094	0.176436003473464	0.00753878858108313	0.144561364818337	down	12904,  21812
CYSLTR2	Protein Interaction (MiMI)	83	-0.149839541658379	0.394082882924805	0.00769202649958692	0.144569345733958	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
LTB4R2	Protein Interaction (MiMI)	83	-0.149839541658379	0.394082882924805	0.00769202649958692	0.144569345733958	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
GPRC6A	Protein Interaction (MiMI)	83	-0.149839541658379	0.394082882924805	0.00769202649958692	0.144569345733958	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
GPR103	Protein Interaction (MiMI)	83	-0.149839541658379	0.394082882924805	0.00769202649958692	0.144569345733958	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
EDN3	Protein Interaction (MiMI)	111	-0.133605141061958	0.435916925498821	0.00764408414406135	0.144569345733958	down	11548,  13616,  14062,  14829,  18798,  229214,  319239
CYSLTR1	Protein Interaction (MiMI)	83	-0.149839541658379	0.394082882924805	0.00769202649958692	0.144569345733958	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
COLEC12	Protein Interaction (MiMI)	11	0.26925895502334	5.32993414443518	0.00778327048873091	0.145234681304368	up	71059
BCAP31	Protein Interaction (MiMI)	27	-0.222775908247808	0.250457767989586	0.00782977668765623	0.145234681304368	down	12367,  22317
ACTN3	Protein Interaction (MiMI)	39	0.180357545428161	3.06746492280574	0.00781964938902957	0.145234681304368	up	11459,  11472,  11540,  17888,  17896
MYOZ3	Protein Interaction (MiMI)	10	0.276853347602899	5.587517299757	0.00780223455030494	0.145234681304368	up	109711,  11472
TACR3	Protein Interaction (MiMI)	88	-0.14610253171207	0.403342187517448	0.00787871433929197	0.145666392800721	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
CHRNB4	Protein Interaction (MiMI)	14	-0.272096131036546	0.184340475768799	0.00795948192977123	0.145735546559295	down	110834,  11438
FRA1H	Protein Interaction (MiMI)	70	0.146236078087728	2.48134292383819	0.00793607372896911	0.145735546559295	up	107656,  12368,  15511,  16668,  16691,  19193,  193740,  66420
NTSR1	Protein Interaction (MiMI)	88	-0.145965719757849	0.403685268054434	0.00795102744996456	0.145735546559295	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
GNA11	Protein Interaction (MiMI)	151	-0.116794117972465	0.48392290535974	0.00816057368533009	0.148937029703967	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239,  50780
NTS	Protein Interaction (MiMI)	128	-0.125066245137677	0.459674016788573	0.0082106729325876	0.149371088350536	down	11548,  14062,  14829,  16011,  18798,  229214,  27059,  319239
RPL18A	Protein Interaction (MiMI)	141	0.111124574586226	1.99490350581052	0.00824409194431078	0.149499890977342	up	226777,  319164,  378435,  66212
PDXK	Protein Interaction (MiMI)	48	0.166738432967048	2.81852589451201	0.00838572861927963	0.15110284331121	up	107392,  15511,  193740,  19659,  319173,  319185
HSD3B2	Protein Interaction (MiMI)	20	-0.243523782195128	0.220159087493493	0.0083741549327128	0.15110284331121	down	18647,  21812
ADORA3	Protein Interaction (MiMI)	150	0.107743924281784	1.95342895031771	0.00870895359544136	0.151748546994183	up	11540,  11553,  11705,  12672,  12777,  13489,  13609,  15199,  18155,  18386,  18610,  18619,  18797,  20608,  20609,  224129
CCR5	Protein Interaction (MiMI)	194	0.0970581432547069	1.82791929568496	0.00863152809720917	0.151748546994183	up	104759,  11540,  11553,  12672,  12777,  13489,  13609,  15199,  18155,  18386,  18610,  18619,  18797,  192176,  20608,  20609,  224129
CHCHD1	Protein Interaction (MiMI)	16	0.238356574206929	4.3986280979203	0.00876309292974086	0.151748546994183	up	16661,  16691,  192176
COL9A3	Protein Interaction (MiMI)	12	0.260390415431389	5.0441259320369	0.00860145032551111	0.151748546994183	up	12840,  12841
EP300	Protein Interaction (MiMI)	299	-0.0859924144051993	0.58601543218486	0.00870999428146172	0.151748546994183	down	11819,  12705,  14829,  15417,  16647,  16842,  18012,  18753,  19258,  19883,  20265,  21416,  235320,  93692
P2RY10	Protein Interaction (MiMI)	118	-0.128400318254176	0.450247585434447	0.00876911969945199	0.151748546994183	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
IMMTP	Protein Interaction (MiMI)	13	-0.276664530504138	0.179180494536679	0.00849212114092119	0.151748546994183	down	17475,  21812
PROK1	Protein Interaction (MiMI)	118	-0.128400318254177	0.450247585434445	0.00876911969945159	0.151748546994183	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
PROK2	Protein Interaction (MiMI)	118	-0.128400318254177	0.450247585434445	0.00876911969945159	0.151748546994183	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
UTS2D	Protein Interaction (MiMI)	118	-0.128400318254176	0.450247585434448	0.00876911969945244	0.151748546994183	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
UTS2	Protein Interaction (MiMI)	118	-0.128400318254178	0.450247585434442	0.00876911969943433	0.151748546994183	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
HECW2	Protein Interaction (MiMI)	10	0.274817139056046	5.51725700810803	0.00859780520327541	0.151748546994183	up	22040
SOCS6	Protein Interaction (MiMI)	23	-0.23233981136904	0.236005333810513	0.00873084534911031	0.151748546994183	down	19258,  21812
CHRM5	Protein Interaction (MiMI)	119	-0.127888902102501	0.451680861703475	0.00881081159354805	0.152006585425467	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
NMB	Protein Interaction (MiMI)	120	-0.127365911735184	0.453151294175112	0.00886310650101028	0.152445431817377	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
BAG3	Protein Interaction (MiMI)	15	0.241709551139971	4.49124584350665	0.0094078848695526	0.153177118220376	up	13543,  15511,  193740
BCAM	Protein Interaction (MiMI)	66	0.147570343629437	2.50200360428804	0.00903306229370985	0.153177118220376	up	12368,  14247,  18612,  20181,  68337,  74318
CCL21	Protein Interaction (MiMI)	156	0.105503428422099	1.92641827112554	0.00912068526645377	0.153177118220376	up	11540,  11553,  12672,  12777,  13033,  13489,  13609,  15199,  18155,  18386,  18610,  18619,  18797,  20608,  20609,  224129,  59289
FFAR1	Protein Interaction (MiMI)	120	-0.126839117363613	0.45463726126991	0.00919918909600573	0.153177118220376	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
EPB41L3	Protein Interaction (MiMI)	19	-0.24529277899932	0.21775199729836	0.00929668224674035	0.153177118220376	down	230868
GPR65	Protein Interaction (MiMI)	115	-0.128571959086245	0.449767571169087	0.00952827265415759	0.153177118220376	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
FFAR2	Protein Interaction (MiMI)	121	-0.12595587686674	0.457139623705023	0.00949520512267937	0.153177118220376	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
GPR132	Protein Interaction (MiMI)	115	-0.128571959086245	0.449767571169087	0.00952827265415759	0.153177118220376	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
GNRHR2	Protein Interaction (MiMI)	120	-0.126608461713716	0.45528942129413	0.00934967530534277	0.153177118220376	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
DEFB4	Protein Interaction (MiMI)	26	-0.222215726970197	0.251331207870741	0.00930386789507041	0.153177118220376	down	11548,  50780
GRP	Protein Interaction (MiMI)	123	-0.12500588864435	0.459846469153642	0.00956149184239284	0.153177118220376	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
GCG	Protein Interaction (MiMI)	220	-0.0980214211489211	0.543804910042847	0.00911142167593455	0.153177118220376	down	11514,  11516,  11535,  11541,  11548,  12310,  12311,  12424,  13616,  14062,  14829,  15171,  18798,  22353,  22355,  229214,  319239,  381489,  432530,  56089
GPR68	Protein Interaction (MiMI)	115	-0.128571959086245	0.449767571169087	0.00952827265415759	0.153177118220376	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
FFAR3	Protein Interaction (MiMI)	121	-0.12595587686674	0.457139623705023	0.00949520512267937	0.153177118220376	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
NPFFR2	Protein Interaction (MiMI)	87	-0.144617888361944	0.40708083551935	0.00907157340233107	0.153177118220376	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
HSPBP1	Protein Interaction (MiMI)	17	0.232328076224883	4.23688336696745	0.0095320145504736	0.153177118220376	up	15511,  15512,  193740
POU3F2	Protein Interaction (MiMI)	11	0.265773876537764	5.21573743763508	0.00921197495359073	0.153177118220376	up	18994,  20666
NTSR2	Protein Interaction (MiMI)	85	-0.145168505580039	0.405690238308544	0.00953776148449775	0.153177118220376	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
OPN4	Protein Interaction (MiMI)	122	-0.125401119185939	0.45871837888773	0.00958031659059788	0.153177118220376	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
TAC3	Protein Interaction (MiMI)	116	-0.128415245932642	0.450205818051263	0.00933175934461624	0.153177118220376	down	11548,  14062,  14829,  18798,  229214,  319239
UTS2R	Protein Interaction (MiMI)	119	-0.12749807257575	0.452779261207401	0.00905735194411761	0.153177118220376	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
MLN	Protein Interaction (MiMI)	119	-0.12749807257575	0.452779261207401	0.00905735194411761	0.153177118220376	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
GPR4	Protein Interaction (MiMI)	115	-0.128571959086245	0.449767571169087	0.00952827265415759	0.153177118220376	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
LTB4R	Protein Interaction (MiMI)	86	-0.145065930295336	0.405948934161462	0.00919663378935218	0.153177118220376	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
MYF5	Protein Interaction (MiMI)	19	-0.245554398155336	0.21739825057091	0.00917723650555658	0.153177118220376	down	67760
GABBR2	Protein Interaction (MiMI)	163	0.102975646337265	1.89639228853644	0.00965024906381489	0.153861836197228	up	11540,  12672,  12777,  13489,  15199,  15507,  15511,  18155,  18386,  18610,  18619,  18797,  193740,  20608,  20609,  224129
RNASEL	Protein Interaction (MiMI)	20	0.220363338456432	3.93327254399161	0.0097603779053779	0.154973856689279	up	15511,  193740
OPRM1	Protein Interaction (MiMI)	159	0.103877312491782	1.90704855443138	0.00977460195467967	0.154973856689279	up	11540,  11553,  12672,  12777,  13489,  13609,  15199,  18155,  18386,  18610,  18619,  18797,  192176,  20608,  20609,  224129
HRH1	Protein Interaction (MiMI)	118	-0.126705676370292	0.455014440811818	0.00987341243344187	0.156104426106451	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
CGB	Protein Interaction (MiMI)	122	-0.12486615569228	0.46024596660983	0.00994633334433867	0.15682052239574	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
MAA	Protein Interaction (MiMI)	11	0.263836973626903	5.15333147026858	0.0100945047870479	0.158277373401337	up	13489,  20609
TRHR	Protein Interaction (MiMI)	121	-0.125112880592586	0.459540812874116	0.0100715901476438	0.158277373401337	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
ERBB3	Protein Interaction (MiMI)	75	0.138952499322779	2.37153002634884	0.0102118150151333	0.159236983587628	up	100042150,  12521,  192176,  20608,  20609,  225870,  22637,  29815
KLK1	Protein Interaction (MiMI)	19	0.223129506848078	4.00147258753824	0.0101901254361725	0.159236983587628	up	15223,  59289
TBXA2R	Protein Interaction (MiMI)	95	-0.137517951305881	0.425444755434708	0.0104442446092219	0.162415157265599	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
HTR7	Protein Interaction (MiMI)	87	-0.142289336911077	0.413014546336871	0.0105359604065219	0.162505737139724	down	11514,  11516,  11535,  11541,  12310,  12311,  22353,  22355,  319239,  381489,  432530,  56089
P2RY5	Protein Interaction (MiMI)	118	-0.125817651421089	0.457532483113541	0.0104971042561391	0.162505737139724	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
WDR6	Protein Interaction (MiMI)	14	0.244573698946982	4.57190373391611	0.010517490578922	0.162505737139724	up	15511,  193740
PMP22	Protein Interaction (MiMI)	11	-0.284840037208679	0.170304170582529	0.010841555294262	0.166486329823168	down	66860
RNF111	Protein Interaction (MiMI)	13	-0.271366180424639	0.185178609573297	0.0108527029659218	0.166486329823168	down	19258,  21812
CRH	Protein Interaction (MiMI)	122	-0.123523432914212	0.464102555435122	0.0109169463331823	0.166958220756665	down	11514,  11516,  11535,  11541,  12291,  12310,  12311,  22353,  22355,  319239,  381489,  432530,  56089
PTGER4	Protein Interaction (MiMI)	79	-0.147180513860293	0.400649133552018	0.0109422935379632	0.166958220756665	down	11514,  11516,  11535,  11541,  12310,  12311,  22353,  22355,  319239,  381489,  432530,  56089
PDCD6IP	Protein Interaction (MiMI)	24	-0.224646104184504	0.247563664847677	0.0110097221946643	0.167255331672217	down	20404,  56089,  73893
P2RY2	Protein Interaction (MiMI)	129	-0.120544797366368	0.472773589635376	0.0110207001489445	0.167255331672217	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
IQWD1	Protein Interaction (MiMI)	16	-0.254608810323298	0.205503138107813	0.0111268139432498	0.168415455845029	down	21812,  319807
CCKBR	Protein Interaction (MiMI)	93	-0.137317636754649	0.425974711380394	0.0114083031038701	0.169859380328334	down	11548,  12424,  13616,  14829,  15171,  18798,  319239
GAPDHP14	Protein Interaction (MiMI)	10	-0.291357024669788	0.163544570222397	0.0114779482397215	0.169859380328334	down	226255
MC5R	Protein Interaction (MiMI)	83	-0.143631102727779	0.409584923335441	0.0114441611488063	0.169859380328334	down	11514,  11516,  11535,  11541,  12310,  12311,  22353,  22355,  319239,  381489,  432530,  56089
GPR23	Protein Interaction (MiMI)	143	-0.114864757093167	0.489760173439006	0.0114688632574788	0.169859380328334	down	11548,  12424,  13616,  14062,  14829,  15171,  18798,  229214,  319239
PKM2	Protein Interaction (MiMI)	53	0.156332450500475	2.64202300353523	0.0112935152397219	0.169859380328334	up	109711,  15511,  192176,  193740
MC3R	Protein Interaction (MiMI)	83	-0.143631102727779	0.409584923335441	0.0114441611488063	0.169859380328334	down	11514,  11516,  11535,  11541,  12310,  12311,  22353,  22355,  319239,  381489,  432530,  56089
SCTR	Protein Interaction (MiMI)	115	-0.125824296874487	0.457513587920713	0.0114915437008598	0.169859380328334	down	110521,  11514,  11516,  11535,  11541,  12310,  12311,  17311,  22353,  22355,  319239,  381489,  432530,  56089
